,label,set
2832,Gravel,train
371,Gravel,train
11483,Gravel,train
8095,Gravel,train
4234,Gravel,train
7059,Gravel,train
194,Gravel,train
6465,Gravel,train
8703,Gravel,train
241,Gravel,train
11695,Gravel,train
10669,Gravel,train
301,Gravel,train
4292,Gravel,train
10709,Gravel,train
8093,Gravel,train
7848,Gravel,train
10562,Gravel,train
11158,Gravel,train
10892,Gravel,train
1411,Gravel,train
5794,Gravel,train
11747,Gravel,train
9031,Gravel,train
4801,Gravel,train
754,Gravel,train
6091,Gravel,train
10065,Gravel,train
10467,Gravel,train
509,Gravel,train
8180,Gravel,train
7474,Gravel,train
10397,Gravel,train
8143,Gravel,train
11547,Gravel,train
7102,Gravel,train
2086,Gravel,train
723,Gravel,train
6727,Gravel,train
9683,Gravel,train
6904,Gravel,train
2453,Gravel,train
1737,Gravel,train
2869,Gravel,train
9624,Gravel,train
4270,Gravel,train
3248,Gravel,train
4565,Gravel,train
1283,Gravel,train
5046,Gravel,train
7437,Gravel,train
9071,Gravel,train
6176,Gravel,train
6376,Gravel,train
2835,Gravel,train
10724,Gravel,train
9422,Gravel,train
5007,Gravel,train
9848,Gravel,train
2018,Gravel,train
9391,Gravel,train
10565,Gravel,train
5994,Gravel,train
2955,Gravel,train
5005,Gravel,train
4876,Gravel,train
5021,Gravel,train
7646,Gravel,train
5837,Gravel,train
7159,Gravel,train
1800,Gravel,train
5732,Gravel,train
4089,Gravel,train
743,Gravel,train
8643,Gravel,train
1340,Gravel,train
4664,Gravel,train
8159,Gravel,train
11761,Gravel,train
11513,Gravel,train
7638,Gravel,train
1191,Gravel,train
5915,Gravel,train
447,Gravel,train
953,Gravel,train
4908,Gravel,train
466,Gravel,train
8767,Gravel,train
8311,Gravel,train
43,Gravel,train
22,Gravel,train
5519,Gravel,train
1787,Gravel,train
10006,Gravel,train
2571,Gravel,train
11499,Gravel,train
7177,Gravel,train
8524,Gravel,train
8291,Gravel,train
2532,Gravel,train
9269,Gravel,train
4433,Gravel,train
2902,Gravel,train
11417,Gravel,train
6661,Gravel,train
9007,Gravel,train
8305,Gravel,train
6132,Gravel,train
7528,Gravel,train
11683,Gravel,train
2610,Gravel,train
7864,Gravel,train
10376,Gravel,train
757,Gravel,train
7975,Gravel,train
4995,Gravel,train
6779,Gravel,train
1140,Gravel,train
7369,Gravel,train
5573,Gravel,train
9179,Gravel,train
3288,Gravel,train
2206,Gravel,train
4902,Gravel,train
5595,Gravel,train
889,Gravel,train
4997,Gravel,train
8328,Gravel,train
2479,Gravel,train
10858,Gravel,train
10950,Gravel,train
3643,Gravel,train
11137,Gravel,train
2369,Gravel,train
3816,Gravel,train
11343,Gravel,train
3157,Gravel,train
11197,Gravel,train
5442,Gravel,train
4356,Gravel,train
9838,Gravel,train
944,Gravel,train
7737,Gravel,train
5157,Gravel,train
4262,Gravel,train
11047,Gravel,train
7871,Gravel,train
2390,Gravel,train
583,Gravel,train
10550,Gravel,train
5301,Gravel,train
5916,Gravel,train
8325,Gravel,train
6117,Gravel,train
6051,Gravel,train
2562,Gravel,train
10496,Gravel,train
5553,Gravel,train
5177,Gravel,train
5101,Gravel,train
3243,Gravel,train
7272,Gravel,train
8243,Gravel,train
1821,Gravel,train
3224,Gravel,train
419,Gravel,train
5492,Gravel,train
4620,Gravel,train
1126,Gravel,train
133,Gravel,train
848,Gravel,train
2484,Gravel,train
977,Gravel,train
7705,Gravel,train
7648,Gravel,train
1271,Gravel,train
6293,Gravel,train
5138,Gravel,train
10518,Gravel,train
3976,Gravel,train
9321,Gravel,train
3704,Gravel,train
8461,Gravel,train
10305,Gravel,train
4848,Gravel,train
2013,Gravel,train
5231,Gravel,train
6773,Gravel,train
10068,Gravel,train
2660,Gravel,train
11456,Gravel,train
3998,Gravel,train
1200,Gravel,train
2931,Gravel,train
2092,Gravel,train
505,Gravel,train
1523,Gravel,train
9607,Gravel,train
2358,Gravel,train
6885,Gravel,train
2375,Gravel,train
4132,Gravel,train
6601,Gravel,train
8556,Gravel,train
9182,Gravel,train
10485,Gravel,train
10994,Gravel,train
6032,Gravel,train
4186,Gravel,train
9880,Gravel,train
2798,Gravel,train
2418,Gravel,train
8577,Gravel,train
10408,Gravel,train
995,Gravel,train
3306,Gravel,train
9016,Gravel,train
5868,Gravel,train
347,Gravel,train
10963,Gravel,train
789,Gravel,train
2862,Gravel,train
2329,Gravel,train
3125,Gravel,train
3777,Gravel,train
6813,Gravel,train
11705,Gravel,train
9413,Gravel,train
2293,Gravel,train
2000,Gravel,train
11791,Gravel,train
7602,Gravel,train
8373,Gravel,train
1669,Gravel,train
10655,Gravel,train
4742,Gravel,train
7606,Gravel,train
3806,Gravel,train
6484,Gravel,train
1068,Gravel,train
3689,Gravel,train
5282,Gravel,train
1169,Gravel,train
3246,Gravel,train
4268,Gravel,train
4372,Gravel,train
3410,Gravel,train
11026,Gravel,train
2943,Gravel,train
7746,Gravel,train
10967,Gravel,train
11232,Gravel,train
1793,Gravel,train
7027,Gravel,train
6383,Gravel,train
3161,Gravel,train
2346,Gravel,train
4676,Gravel,train
700,Gravel,train
10081,Gravel,train
8900,Gravel,train
1995,Gravel,train
3876,Gravel,train
5501,Gravel,train
11370,Gravel,train
229,Gravel,train
903,Gravel,train
9909,Gravel,train
4913,Gravel,train
6136,Gravel,train
5808,Gravel,train
1779,Gravel,train
6022,Gravel,train
1038,Gravel,train
4554,Gravel,train
6788,Gravel,train
2408,Gravel,train
6647,Gravel,train
8039,Gravel,train
8657,Gravel,train
3427,Gravel,train
11356,Gravel,train
10261,Gravel,train
3715,Gravel,train
9201,Gravel,train
4056,Gravel,train
8490,Gravel,train
10480,Gravel,train
4204,Gravel,train
2734,Gravel,train
4667,Gravel,train
5881,Gravel,train
6431,Gravel,train
4462,Gravel,train
4102,Gravel,train
7791,Gravel,train
2365,Gravel,train
5467,Gravel,train
7075,Gravel,train
9462,Gravel,train
6782,Gravel,train
3202,Gravel,train
8419,Gravel,train
2637,Gravel,train
938,Gravel,train
1087,Gravel,train
4295,Gravel,train
7666,Gravel,train
4745,Gravel,train
928,Gravel,train
2130,Gravel,train
11727,Gravel,train
8016,Gravel,train
2500,Gravel,train
2051,Gravel,train
1391,Gravel,train
5664,Gravel,train
6606,Gravel,train
1734,Gravel,train
7784,Gravel,train
4047,Gravel,train
6167,Gravel,train
2712,Gravel,train
9872,Gravel,train
9203,Gravel,train
8962,Gravel,train
2693,Gravel,train
10386,Gravel,train
4395,Gravel,train
10199,Gravel,train
823,Gravel,train
8018,Gravel,train
3312,Gravel,train
9298,Gravel,train
3612,Gravel,train
10696,Gravel,train
8480,Gravel,train
11169,Gravel,train
6220,Gravel,train
5689,Gravel,train
2677,Gravel,train
8209,Gravel,train
1080,Gravel,train
9456,Gravel,train
7773,Gravel,train
9672,Gravel,train
801,Gravel,train
6337,Gravel,train
5745,Gravel,train
11037,Gravel,train
10786,Gravel,train
7899,Gravel,train
5267,Gravel,train
3369,Gravel,train
4964,Gravel,train
1873,Gravel,train
9256,Gravel,train
836,Gravel,train
11501,Gravel,train
6665,Gravel,train
2251,Gravel,train
10863,Gravel,train
3957,Gravel,train
1913,Gravel,train
2034,Gravel,train
7325,Gravel,train
2854,Gravel,train
6328,Gravel,train
1750,Gravel,train
6367,Gravel,train
3327,Gravel,train
5646,Gravel,train
5862,Gravel,train
5328,Gravel,train
7890,Gravel,train
1875,Gravel,train
5490,Gravel,train
10515,Gravel,train
2440,Gravel,train
519,Gravel,train
7342,Gravel,train
1420,Gravel,train
8830,Gravel,train
7885,Gravel,train
382,Gravel,train
9021,Gravel,train
8183,Gravel,train
3690,Gravel,train
6853,Gravel,train
7464,Gravel,train
7172,Gravel,train
10746,Gravel,train
3758,Gravel,train
3041,Gravel,train
2651,Gravel,train
10290,Gravel,train
7142,Gravel,train
3837,Gravel,train
4854,Gravel,train
1382,Gravel,train
3264,Gravel,train
10606,Gravel,train
8970,Gravel,train
7354,Gravel,train
4931,Gravel,train
2297,Gravel,train
10615,Gravel,train
6810,Gravel,train
1537,Gravel,train
8666,Gravel,train
11067,Gravel,train
4784,Gravel,train
9442,Gravel,train
6255,Gravel,train
10193,Gravel,train
1889,Gravel,train
9465,Gravel,train
9875,Gravel,train
3057,Gravel,train
10431,Gravel,train
8036,Gravel,train
8879,Gravel,train
3052,Gravel,train
5601,Gravel,train
9712,Gravel,train
8692,Gravel,train
7735,Gravel,train
2788,Gravel,train
3935,Gravel,train
1766,Gravel,train
3992,Gravel,train
4770,Gravel,train
1203,Gravel,train
1972,Gravel,train
10947,Gravel,train
10523,Gravel,train
10448,Gravel,train
5257,Gravel,train
9155,Gravel,train
4606,Gravel,train
969,Gravel,train
3169,Gravel,train
2429,Gravel,train
398,Gravel,train
2157,Gravel,train
10387,Gravel,train
1131,Gravel,train
2165,Gravel,train
8368,Gravel,train
4733,Gravel,train
11023,Gravel,train
10728,Gravel,train
5376,Gravel,train
4044,Gravel,train
3194,Gravel,train
9664,Gravel,train
10299,Gravel,train
7239,Gravel,train
8208,Gravel,train
11818,Gravel,train
8246,Gravel,train
6575,Gravel,train
9056,Gravel,train
8592,Gravel,train
9094,Gravel,train
4722,Gravel,train
7949,Gravel,train
7029,Gravel,train
1964,Gravel,train
5798,Gravel,train
7323,Gravel,train
10851,Gravel,train
5024,Gravel,train
8812,Gravel,train
1428,Gravel,train
10349,Gravel,train
9459,Gravel,train
3748,Gravel,train
8820,Gravel,train
5959,Gravel,train
2896,Gravel,train
2482,Gravel,train
8908,Gravel,train
559,Gravel,train
9559,Gravel,train
6391,Gravel,train
2338,Gravel,train
9118,Gravel,train
2763,Gravel,train
1840,Gravel,train
11764,Gravel,train
406,Gravel,train
8324,Gravel,train
3192,Gravel,train
7658,Gravel,train
8887,Gravel,train
567,Gravel,train
11555,Gravel,train
3821,Gravel,train
7927,Gravel,train
8514,Gravel,train
6048,Gravel,train
3543,Gravel,train
2334,Gravel,train
7145,Gravel,train
11281,Gravel,train
9098,Gravel,train
7139,Gravel,train
2576,Gravel,train
1452,Gravel,train
7430,Gravel,train
9828,Gravel,train
2596,Gravel,train
5736,Gravel,train
5217,Gravel,train
6667,Gravel,train
2963,Gravel,train
2417,Gravel,train
10888,Gravel,train
3099,Gravel,train
2934,Gravel,train
759,Gravel,train
11020,Gravel,train
1040,Gravel,train
11084,Gravel,train
1542,Gravel,train
4869,Gravel,train
3921,Gravel,train
2756,Gravel,train
7743,Gravel,train
2957,Gravel,train
9336,Gravel,train
96,Gravel,train
5679,Gravel,train
4397,Gravel,train
3540,Gravel,train
6294,Gravel,train
2124,Gravel,train
6971,Gravel,train
5859,Gravel,train
9104,Gravel,train
3791,Gravel,train
9735,Gravel,train
11471,Gravel,train
11827,Gravel,train
5392,Gravel,train
8427,Gravel,train
9747,Gravel,train
4630,Gravel,train
8498,Gravel,train
3181,Gravel,train
2028,Gravel,train
1020,Gravel,train
8816,Gravel,train
5670,Gravel,train
4221,Gravel,train
2971,Gravel,train
5980,Gravel,train
2715,Gravel,train
8437,Gravel,train
5356,Gravel,train
7301,Gravel,train
6545,Gravel,train
2609,Gravel,train
4650,Gravel,train
10537,Gravel,train
10075,Gravel,train
8615,Gravel,train
3914,Gravel,train
6417,Gravel,train
11141,Gravel,train
5654,Gravel,train
9853,Gravel,train
9949,Gravel,train
10251,Gravel,train
3708,Gravel,train
8142,Gravel,train
1824,Gravel,train
11699,Gravel,train
8335,Gravel,train
5397,Gravel,train
7489,Gravel,train
4700,Gravel,train
4021,Gravel,train
895,Gravel,train
9134,Gravel,train
120,Gravel,train
1092,Gravel,train
570,Gravel,train
6107,Gravel,train
4277,Gravel,train
6572,Gravel,train
1431,Gravel,train
8744,Gravel,train
730,Gravel,train
11077,Gravel,train
7575,Gravel,train
7435,Gravel,train
710,Gravel,train
3544,Gravel,train
9304,Gravel,train
6320,Gravel,train
2816,Gravel,train
3683,Gravel,train
5120,Gravel,train
8519,Gravel,train
6241,Gravel,train
1831,Gravel,train
3702,Gravel,train
4717,Gravel,train
3323,Gravel,train
1842,Gravel,train
5599,Gravel,train
8706,Gravel,train
10912,Gravel,train
4657,Gravel,train
5672,Gravel,train
516,Gravel,train
2064,Gravel,train
6835,Gravel,train
4682,Gravel,train
4688,Gravel,train
7197,Gravel,train
9513,Gravel,train
6794,Gravel,train
3798,Gravel,train
4752,Gravel,train
8168,Gravel,train
3990,Gravel,train
6837,Gravel,train
6877,Gravel,train
871,Gravel,train
2681,Gravel,train
779,Gravel,train
1826,Gravel,train
2818,Gravel,train
7814,Gravel,train
5609,Gravel,train
2883,Gravel,train
9799,Gravel,train
5302,Gravel,train
3178,Gravel,train
4975,Gravel,train
1851,Gravel,train
9955,Gravel,train
9645,Gravel,train
9889,Gravel,train
75,Gravel,train
7795,Gravel,train
6410,Gravel,train
6172,Gravel,train
6478,Gravel,train
7376,Gravel,train
8918,Gravel,train
4526,Gravel,train
4388,Gravel,train
2601,Gravel,train
8393,Gravel,train
1761,Gravel,train
10805,Gravel,train
3763,Gravel,train
2469,Gravel,train
6980,Gravel,train
10512,Gravel,train
315,Gravel,train
798,Gravel,train
5683,Gravel,train
7825,Gravel,train
7775,Gravel,train
11702,Gravel,train
8546,Gravel,train
10666,Gravel,train
11,Gravel,train
2696,Gravel,train
1559,Gravel,train
5352,Gravel,train
9781,Gravel,train
7519,Gravel,train
9777,Gravel,train
3107,Gravel,train
10521,Gravel,train
2706,Gravel,train
10330,Gravel,train
8331,Gravel,train
5929,Gravel,train
46,Gravel,train
1474,Gravel,train
7555,Gravel,train
9993,Gravel,train
7080,Gravel,train
864,Gravel,train
4648,Gravel,train
7906,Gravel,train
4454,Gravel,train
1860,Gravel,train
7811,Gravel,train
7512,Gravel,train
4863,Gravel,train
7718,Gravel,train
3620,Gravel,train
4661,Gravel,train
4350,Gravel,train
10883,Gravel,train
9657,Gravel,train
489,Gravel,train
10367,Gravel,train
7468,Gravel,train
11489,Gravel,train
1698,Gravel,train
11406,Gravel,train
9793,Gravel,train
4227,Gravel,train
11205,Gravel,train
7690,Gravel,train
7566,Gravel,train
5828,Gravel,train
9197,Gravel,train
6268,Gravel,train
9704,Gravel,train
10704,Gravel,train
4840,Gravel,train
1362,Gravel,train
3854,Gravel,train
7642,Gravel,train
10465,Gravel,train
4492,Gravel,train
6646,Gravel,train
5409,Gravel,train
3523,Gravel,train
5886,Gravel,train
4522,Gravel,train
3227,Gravel,train
11624,Gravel,train
11776,Gravel,train
8254,Gravel,train
594,Gravel,train
6179,Gravel,train
9074,Gravel,train
1625,Gravel,train
3389,Gravel,train
8586,Gravel,train
2911,Gravel,train
9301,Gravel,train
8468,Gravel,train
2025,Gravel,train
9251,Gravel,train
7892,Gravel,train
6764,Gravel,train
9619,Gravel,train
7224,Gravel,train
6185,Gravel,train
98,Gravel,train
5278,Gravel,train
444,Gravel,train
2653,Gravel,train
6729,Gravel,train
4082,Gravel,train
11338,Gravel,train
10938,Gravel,train
35,Gravel,train
4380,Gravel,train
1521,Gravel,train
11381,Gravel,train
4181,Gravel,train
1685,Gravel,train
8664,Gravel,train
10826,Gravel,train
158,Gravel,train
8352,Gravel,train
3559,Gravel,train
1441,Gravel,train
8366,Gravel,train
1594,Gravel,train
11311,Gravel,train
3253,Gravel,train
898,Gravel,train
4333,Gravel,train
7917,Gravel,train
10143,Gravel,train
6174,Gravel,train
196,Gravel,train
9149,Gravel,train
2811,Gravel,train
7684,Gravel,train
7023,Gravel,train
7117,Gravel,train
8537,Gravel,train
1227,Gravel,train
10672,Gravel,train
3687,Gravel,train
8837,Gravel,train
8319,Gravel,train
4038,Gravel,train
4549,Gravel,train
2663,Gravel,train
5978,Gravel,train
914,Gravel,train
8045,Gravel,train
7235,Gravel,train
5180,Gravel,train
8740,Gravel,train
6305,Gravel,train
5718,Gravel,train
10927,Gravel,train
6913,Gravel,train
9452,Gravel,train
10254,Gravel,train
952,Gravel,train
5050,Gravel,train
2198,Gravel,train
982,Gravel,train
9357,Gravel,train
7594,Gravel,train
10848,Gravel,train
5450,Gravel,train
8406,Gravel,train
2461,Gravel,train
7052,Gravel,train
4590,Gravel,train
3421,Gravel,train
9028,Gravel,train
5482,Gravel,train
11772,Gravel,train
3391,Gravel,train
8268,Gravel,train
6719,Gravel,train
1679,Gravel,train
6470,Gravel,train
10985,Gravel,train
3670,Gravel,train
3114,Gravel,train
5682,Gravel,train
10959,Gravel,train
156,Gravel,train
11482,Gravel,train
5033,Gravel,train
7930,Gravel,train
11256,Gravel,train
10427,Gravel,train
6699,Gravel,train
1554,Gravel,train
4739,Gravel,train
9128,Gravel,train
10642,Gravel,train
6757,Gravel,train
8071,Gravel,train
9403,Gravel,train
5035,Gravel,train
4472,Gravel,train
4684,Gravel,train
1233,Gravel,train
6776,Gravel,train
4006,Gravel,train
1094,Gravel,train
675,Gravel,train
4712,Gravel,train
3985,Gravel,train
11044,Gravel,train
10510,Gravel,train
6448,Gravel,train
3493,Gravel,train
11427,Gravel,train
5954,Gravel,train
5840,Gravel,train
11172,Gravel,train
6875,Gravel,train
7915,Gravel,train
8533,Gravel,train
2149,Gravel,train
283,Gravel,train
2260,Gravel,train
7507,Gravel,train
7184,Gravel,train
6200,Gravel,train
1298,Gravel,train
3300,Gravel,train
7005,Gravel,train
4443,Gravel,train
10016,Gravel,train
524,Gravel,train
289,Gravel,train
10824,Gravel,train
5080,Gravel,train
11285,Gravel,train
641,Gravel,train
6829,Gravel,train
8598,Gravel,train
10453,Gravel,train
11393,Gravel,train
7229,Gravel,train
3772,Gravel,train
10970,Gravel,train
5694,Gravel,train
9398,Gravel,train
10073,Gravel,train
10147,Gravel,train
3514,Gravel,train
2821,Gravel,train
250,Gravel,train
11250,Gravel,train
1113,Gravel,train
9975,Gravel,train
1887,Gravel,train
2513,Gravel,train
6924,Gravel,train
4033,Gravel,train
10244,Gravel,train
908,Gravel,train
6882,Gravel,train
11539,Gravel,train
876,Gravel,train
1449,Gravel,train
11404,Gravel,train
10406,Gravel,train
4446,Gravel,train
9187,Gravel,train
4539,Gravel,train
2929,Gravel,train
10782,Gravel,train
6446,Gravel,train
2674,Gravel,train
8107,Gravel,train
3441,Gravel,train
5673,Gravel,train
1124,Gravel,train
6271,Gravel,train
9841,Gravel,train
11081,Gravel,train
6003,Gravel,train
3334,Gravel,train
4588,Gravel,train
6350,Gravel,train
7643,Gravel,train
4918,Gravel,train
8517,Gravel,train
4027,Gravel,train
4256,Gravel,train
10116,Gravel,train
6897,Gravel,train
212,Gravel,train
1280,Gravel,train
10718,Gravel,train
6007,Gravel,train
8492,Gravel,train
4264,Gravel,train
3022,Gravel,train
1539,Gravel,train
9651,Gravel,train
4987,Gravel,train
9522,Gravel,train
451,Gravel,train
6475,Gravel,train
5224,Gravel,train
9671,Gravel,train
6681,Gravel,train
11208,Gravel,train
2427,Gravel,train
6968,Gravel,train
11713,Gravel,train
7739,Gravel,train
8409,Gravel,train
10185,Gravel,train
7165,Gravel,train
6519,Gravel,train
4484,Gravel,train
7493,Gravel,train
4725,Gravel,train
4536,Gravel,train
11780,Gravel,train
6716,Gravel,train
4556,Gravel,train
1808,Gravel,train
7758,Gravel,train
5818,Gravel,train
9293,Gravel,train
8660,Gravel,train
9915,Gravel,train
4257,Gravel,train
910,Gravel,train
217,Gravel,train
3230,Gravel,train
11531,Gravel,train
1601,Gravel,train
9557,Gravel,train
11798,Gravel,train
630,Gravel,train
8155,Gravel,train
2621,Gravel,train
4096,Gravel,train
5844,Gravel,train
7221,Gravel,train
3276,Gravel,train
2128,Gravel,train
6333,Gravel,train
7190,Gravel,train
704,Gravel,train
7970,Gravel,train
6196,Gravel,train
6639,Gravel,train
8470,Gravel,train
5648,Gravel,train
9364,Gravel,train
11359,Gravel,train
3163,Gravel,train
11035,Gravel,train
9497,Gravel,train
9981,Gravel,train
11673,Gravel,train
10457,Gravel,train
2791,Gravel,train
10126,Gravel,train
10272,Gravel,train
10589,Gravel,train
5254,Gravel,train
2793,Gravel,train
2231,Gravel,train
5183,Gravel,train
7568,Gravel,train
243,Gravel,train
3891,Gravel,train
7611,Gravel,train
8972,Gravel,train
1172,Gravel,train
4828,Gravel,train
8925,Gravel,train
10276,Gravel,train
11454,Gravel,train
5940,Gravel,train
8579,Gravel,train
7284,Gravel,train
11816,Gravel,train
5361,Gravel,train
6985,Gravel,train
10135,Gravel,train
3525,Gravel,train
9384,Gravel,train
5191,Gravel,train
5218,Gravel,train
2168,Gravel,train
6056,Gravel,train
3316,Gravel,train
10572,Gravel,train
10122,Gravel,train
2964,Gravel,train
6686,Gravel,train
206,Gravel,train
2710,Gravel,train
4156,Gravel,train
3301,Gravel,train
8442,Gravel,train
11210,Gravel,train
5307,Gravel,train
6974,Gravel,train
3505,Gravel,train
1772,Gravel,train
1739,Gravel,train
9,Gravel,train
5701,Gravel,train
10832,Gravel,train
7124,Gravel,train
5174,Gravel,train
739,Gravel,train
9481,Gravel,train
6046,Gravel,train
2144,Gravel,train
2257,Gravel,train
5225,Gravel,train
3769,Gravel,train
1510,Gravel,train
7755,Gravel,train
4659,Gravel,train
6387,Gravel,train
9077,Gravel,train
1414,Gravel,train
3189,Gravel,train
5460,Gravel,train
1804,Gravel,train
7227,Gravel,train
4335,Gravel,train
5935,Gravel,train
8937,Gravel,train
5973,Gravel,train
8910,Gravel,train
1708,Gravel,train
5147,Gravel,train
8465,Gravel,train
10032,Gravel,train
11418,Gravel,train
5332,Gravel,train
5373,Gravel,train
10598,Gravel,train
1577,Gravel,train
6001,Gravel,train
11102,Gravel,train
6259,Gravel,train
7597,Gravel,train
9308,Gravel,train
2435,Gravel,train
2003,Gravel,train
10021,Gravel,train
9911,Gravel,train
6941,Gravel,train
6244,Gravel,train
1754,Gravel,train
2647,Gravel,train
162,Gravel,train
4758,Gravel,train
5969,Gravel,train
9659,Gravel,train
4353,Gravel,train
331,Gravel,train
3880,Gravel,train
305,Gravel,train
4596,Gravel,train
2349,Gravel,train
7910,Gravel,train
11177,Gravel,train
5111,Gravel,train
6712,Gravel,train
6296,Gravel,train
10283,Gravel,train
10504,Gravel,train
9038,Gravel,train
2287,Gravel,train
5911,Gravel,train
2121,Gravel,train
4816,Gravel,train
9699,Gravel,train
2041,Gravel,train
4593,Gravel,train
9716,Gravel,train
1609,Gravel,train
931,Gravel,train
4192,Gravel,train
5082,Gravel,train
6675,Gravel,train
6290,Gravel,train
5243,Gravel,train
